Applicability,Service,Reporting period,Category of illegal content,"Description of the sub-category ""Other""",Scope,Number of orders to act against illegal content received,Number of specific items of information included in the total number of orders to act against illegal content,Median time to inform the authority of the receipt of the order to act against illegal content,Median time to give effect to the order to act against illegal content,Number of orders to provide information,Median time to inform the authority of the receipt of the order to provide information,Median time to give effect to the order to provide information,Contextual information on number of orders to act against illegal content received,Contextual information on number of specific items of information included in the total number of orders to act against illegal content,Contextual information on Median time to inform the authority of the receipt of the order to act against illegal content,Contextual information on Median time to give effect to the order to act against illegal content,Contextual information on Number of orders to provide information,Contextual information on Median time to inform the authority of the receipt of the order to provide information,Contextual information on Median time to give effect to the order to provide information
All,Search,2025-01-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL_DEEPFAKE,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PHISHING,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_SELF_MUTILATION,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_SUICIDE,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_COORDINATED_HARM,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.",TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,TOTAL,0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,TOTAL,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ANIMAL_WELFARE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_ANIMAL_HARM,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_UNLAWFUL_SALE_ANIMALS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CONSUMER_INFORMATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HIDDEN_ADVERTISEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INSUFFICIENT_INFORMATION_ON_TRADERS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_GOODS_SERVICES,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_MISLEADING_INFO_CONSUMER_RIGHTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_NONCOMPLIANCE_PRICING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_BULLYING_INTIMIDATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_INCITEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_CYBER_VIOLENCE_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_BULLYING_AGAINST_GIRLS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_HARASSMENT_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CYBER_STALKING_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_FEMALE_GENDERED_DISINFORMATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_IMAGE_SHARING_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_NON_CONSENSUAL_MATERIAL_DEEPFAKE_AGAINST_WOMEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_BIOMETRIC_DATA_BREACH,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_DATA_FALSIFICATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_MISSING_PROCESSING_GROUND,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_RIGHT_TO_BE_FORGOTTEN,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_DEFAMATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_DISCRIMINATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HATE_SPEECH,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_COPYRIGHT_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_DESIGN_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_GEOGRAPHIC_INDICATIONS_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PATENT_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TRADE_SECRET_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TRADEMARK_INFRINGEMENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_MISINFORMATION_DISINFORMATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_VIOLATION_EU_LAW,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_VIOLATION_NATIONAL_LAW,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_AGE_SPECIFIC_RESTRICTIONS_MINORS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CHILD_SEXUAL_ABUSE_MATERIAL,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_GROOMING_SEXUAL_ENTICEMENT_MINORS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_UNSAFE_CHALLENGES,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_ILLEGAL_ORGANIZATIONS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_RISK_ENVIRONMENTAL_DAMAGE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_RISK_PUBLIC_HEALTH,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TERRORIST_CONTENT,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_IMPERSONATION_ACCOUNT_HIJACKING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_ACCOUNTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_LISTINGS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INAUTHENTIC_USER_REVIEWS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PHISHING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PYRAMID_SCHEMES,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_SELF_HARM,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_CONTENT_PROMOTING_EATING_DISORDERS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_SELF_MUTILATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_SUICIDE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_PROHIBITED_PRODUCTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_UNSAFE_PRODUCTS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_VIOLENCE,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_COORDINATED_HARM,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_INCITEMENT_VIOLENCE_HATRED,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HUMAN_EXPLOITATION,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_HUMAN_TRAFFICKING,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_TRAFFICKING_WOMEN_GIRLS,,"AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,KEYWORD_OTHER,"Text to detail the ""Other"" keyword.","AT, […], SE",0,0,,,,,,,,,,,,
All,Search,2025-01-01/2025-12-31,STATEMENT_CATEGORY_NOT_SPECIFIED_ORDER,,"AT, […], SE",0,0,,,,,,,,,,,,
